40.2459168,-111.6399616,nan,nan,-81,6.5,76,36:43.1,2022-12-01 08:14:19.928624
40.2459168,-111.6399616,nan,nan,-80,6.5,75,36:42.1,2022-12-01 08:14:19.944245
40.2459168,-111.6399616,nan,nan,-81,6.25,74,36:41.1,2022-12-01 08:14:19.944850
40.2459168,-111.6399616,nan,nan,-80,6,73,36:40.4,2022-12-01 08:14:19.945847
40.2459168,-111.6399616,-52,-52,-85,6.5,72,36:39.1,2022-12-01 08:14:19.945847
40.2459168,-111.6399616,nan,nan,-85,6.25,71,36:38.1,2022-12-01 08:14:20.843341
40.2459168,-111.6399616,nan,nan,-86,5.75,70,36:37.1,2022-12-01 08:14:20.853489
40.2459168,-111.6399616,nan,nan,-82,6.75,69,36:36.1,2022-12-01 08:14:20.853489
40.2459168,-111.6399616,nan,nan,-82,7,68,36:35.1,2022-12-01 08:14:20.854486
40.2459168,-111.6399616,nan,nan,-80,6.5,67,36:34.1,2022-12-01 08:14:20.855483
40.2459168,-111.6399616,nan,nan,-81,6.25,66,36:33.2,2022-12-01 08:14:20.856481
40.2459168,-111.6399616,nan,nan,-83,6.5,65,36:32.2,2022-12-01 08:14:20.856481
40.2459168,-111.6399616,nan,nan,-81,6.5,64,36:31.2,2022-12-01 08:14:20.858490
40.2459168,-111.6399616,nan,nan,-81,6.25,63,36:30.2,2022-12-01 08:14:20.859473
40.2459168,-111.6399616,nan,nan,-83,6.25,62,36:29.2,2022-12-01 08:14:20.860473
40.2459168,-111.6399616,nan,nan,-89,6.25,61,36:29.1,2022-12-01 08:14:20.861467
40.2459168,-111.6399616,-48,-50,-87,6,60,36:27.6,2022-12-01 08:14:20.862466
40.2459168,-111.6399616,-48,-50,-91,5.75,59,36:26.2,2022-12-01 08:14:21.789986
40.2459072,-111.639872,nan,nan,-87,6.25,58,36:25.2,2022-12-01 08:14:22.692148
40.2459072,-111.639872,nan,nan,-87,6,57,36:24.2,2022-12-01 08:14:22.692148
40.2459072,-111.639872,nan,nan,-84,6,56,36:23.2,2022-12-01 08:14:22.693146
40.2459072,-111.639872,nan,nan,-81,6,55,36:22.2,2022-12-01 08:14:22.694145
40.2459072,-111.639872,nan,nan,-78,6,54,36:21.2,2022-12-01 08:14:22.694145
40.2459072,-111.639872,nan,nan,-77,6.25,53,36:20.2,2022-12-01 08:14:22.695141
40.2459072,-111.639872,nan,nan,-72,6,50,36:17.7,2022-12-01 08:14:22.696147
40.2459072,-111.639872,-37,-39,-73,6.5,49,36:16.2,2022-12-01 08:14:22.697139
40.2459104,-111.6398848,-37,-39,-74,6.75,48,36:14.5,2022-12-01 08:14:23.587566
40.245904,-111.6399104,nan,nan,-73,6.25,47,36:13.3,2022-12-01 08:14:24.501870
40.245904,-111.6399488,nan,nan,-73,6.75,46,36:12.3,2022-12-01 08:14:24.515887
40.2459008,-111.6400512,nan,nan,-80,5.5,45,36:11.3,2022-12-01 08:14:24.515887
40.2459008,-111.6400512,nan,nan,-83,6.25,44,36:09.8,2022-12-01 08:14:24.516882
40.2459008,-111.6400512,nan,nan,-80,6.75,43,36:08.8,2022-12-01 08:14:24.518881
40.2458272,-111.6396928,nan,nan,-83,6.5,42,36:07.8,2022-12-01 08:14:24.519877
40.2458272,-111.6396928,nan,nan,-85,6.75,41,36:06.8,2022-12-01 08:14:24.520872
40.2458272,-111.6396928,nan,nan,-85,6.5,40,36:05.9,2022-12-01 08:14:24.521882
40.2458272,-111.6396928,nan,nan,-85,7,39,36:04.9,2022-12-01 08:14:24.522869
40.2458272,-111.6396928,nan,nan,-81,6.5,38,36:03.9,2022-12-01 08:14:24.523864
40.2458272,-111.6396928,nan,nan,-81,6,36,36:03.0,2022-12-01 08:14:24.523864
40.2458272,-111.6396928,-48,-55,-83,6.5,35,36:01.4,2022-12-01 08:14:24.524862
40.2458272,-111.6396928,-49,-55,-96,5.75,34,35:59.9,2022-12-01 08:14:25.434247
40.2458272,-111.6396928,nan,nan,-90,6.5,33,35:58.9,2022-12-01 08:14:26.411703
40.2458272,-111.6396928,nan,nan,-100,4.75,32,35:57.9,2022-12-01 08:14:26.423130
40.2458272,-111.6396928,nan,nan,-86,6.75,31,35:56.9,2022-12-01 08:14:26.423130
40.2458272,-111.6396928,nan,nan,-89,6.25,30,35:55.9,2022-12-01 08:14:26.424127
40.2458272,-111.6396928,nan,nan,-83,6.5,29,35:54.9,2022-12-01 08:14:26.425123
40.2458272,-111.6396928,nan,nan,-77,6.75,28,35:53.9,2022-12-01 08:14:26.426121
40.2458272,-111.6396928,nan,nan,-75,6.25,27,35:52.9,2022-12-01 08:14:26.426121
40.2458272,-111.6396928,nan,nan,-77,6.25,26,35:51.9,2022-12-01 08:14:26.427119
40.2458272,-111.6396928,nan,nan,-81,6,25,35:50.9,2022-12-01 08:14:26.429114
40.2458272,-111.6396928,nan,nan,-72,6.75,24,35:50.0,2022-12-01 08:14:26.429114
40.2458272,-111.6396928,nan,nan,-70,6.25,23,35:49.0,2022-12-01 08:14:26.430110
40.2458272,-111.6396928,nan,nan,-71,6.75,22,35:48.0,2022-12-01 08:14:26.431112
40.2458272,-111.6396928,nan,nan,-73,6.75,21,35:47.0,2022-12-01 08:14:26.432105
40.2458272,-111.6396928,nan,nan,-75,6.75,20,35:46.7,2022-12-01 08:14:26.433103
40.2458272,-111.6396928,-39,nan,-75,6.25,19,35:45.3,2022-12-01 08:14:26.433103
40.2458272,-111.6396928,nan,-39,-77,6.25,18,35:44.0,2022-12-01 08:14:27.379180
40.2458272,-111.6396928,nan,nan,-76,6.5,17,35:43.0,2022-12-01 08:14:28.331506
40.2458272,-111.6396928,nan,nan,-74,6.75,16,35:42.0,2022-12-01 08:14:28.340465
40.2458272,-111.6396928,nan,nan,-74,6,15,35:41.0,2022-12-01 08:14:28.341461
40.2458272,-111.6396928,nan,nan,-75,6.75,14,35:40.0,2022-12-01 08:14:28.341461
40.2458272,-111.6396928,nan,nan,-75,7,13,35:39.0,2022-12-01 08:14:28.343461
40.2458272,-111.6396928,nan,nan,-76,6.75,12,35:38.0,2022-12-01 08:14:28.344453
40.2458272,-111.6396928,nan,nan,-84,6.25,11,35:37.0,2022-12-01 08:14:28.345451
40.2458272,-111.6396928,nan,nan,-85,6.25,10,35:36.7,2022-12-01 08:14:28.346449
40.2458272,-111.6396928,-48,-46,-88,6,9,35:35.4,2022-12-01 08:14:28.347452
40.2458272,-111.6396928,-48,-46,-89,5.5,8,35:34.0,2022-12-01 08:14:29.241759
